date,ticker,prc,ret,me_usd_mils,roa,gross_margin,rnd_to_rev,bm_ratio
2014-09-30,CRM,57.53,-0.0264,35611.07,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.08607477955590775
2014-10-31,CRM,63.99,0.112289,39609.81,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.07738524875529573
2014-11-28,CRM,59.87,-0.064385,37777.97,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.08113763127028795
2014-12-31,CRM,59.31,-0.009354,37424.61,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.08190372591725072
2015-01-30,CRM,56.45,-0.048221,35619.95,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.08605332124273056
2015-02-27,CRM,69.38,0.229052,43778.78,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.0700159986185088
2015-03-31,CRM,66.81,-0.037042,42157.11,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.07270932471414668
2015-04-30,CRM,72.82,0.089957,47737.58791999999,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.0642096748821238
2015-05-29,CRM,72.75,-0.000961,47691.699,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.06427145738716501
2015-06-30,CRM,69.63,-0.042887,45646.364279999994,-0.025366194213219156,0.8418149040912031,0.1532295603810658,0.06715135035065711
2015-07-31,CRM,73.3,0.052707,48052.254799999995,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.08272625325378072
2015-08-31,CRM,69.36,-0.053752,45469.36416,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.08742552427194532
2015-09-30,CRM,69.43,0.001009,45515.25308,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.08733738100968062
2015-10-30,CRM,77.71,0.119257,50943.25676,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07803158362504345
2015-11-30,CRM,79.69,0.025479,52914.16,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07512512718712722
2015-12-31,CRM,78.4,-0.016188,52057.600000000006,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07636124216252765
2016-01-29,CRM,68.06,-0.131888,45191.84,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.08796240648754289
2016-02-29,CRM,67.75,-0.004555,44986.0,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.0883648912995154
2016-03-31,CRM,73.83,0.089742,49532.547,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.08025395907866398
2016-04-29,CRM,75.8,0.026683,51425.29719999999,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07730014635676234
2016-05-31,CRM,83.71,0.104354,56713.524999999994,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07009232806460187
2016-06-30,CRM,79.41,-0.051368,53800.275,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07388778217211715
2016-07-29,CRM,81.8,0.030097,55419.5,-0.024566393172643513,0.8318361332637089,0.14755825997760155,0.07172895821867754
2016-08-31,CRM,79.42,-0.029095,53807.05,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.0929779461985
2016-09-30,CRM,71.33,-0.101863,48326.075,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.10352318080870421
2016-10-31,CRM,75.16,0.053694,51040.70504,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.09801723930105022
2016-11-30,CRM,72.0,-0.042044,48894.768,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.10231910702592964
2016-12-30,CRM,68.46,-0.049167,46490.775239999995,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.1076099285110566
2017-01-31,CRM,79.1,0.155419,53716.335399999996,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.09313496467594101
2017-02-28,CRM,81.35,0.028445,56676.54499999999,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.08827053589805095
2017-03-31,CRM,82.49,0.014014,58361.675,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.08572182001287659
2017-04-28,CRM,86.12,0.044005,61260.42856,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.08166558931431674
2017-05-31,CRM,89.64,0.040873,63764.33832,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.0784587299391896
2017-06-30,CRM,86.6,-0.033913,61601.8708,-0.0037136361059456704,0.8189595177357386,0.14193330469569307,0.08121293939663923
2017-07-31,CRM,90.8,0.048499,64589.490399999995,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.11611992839008374
2017-08-31,CRM,95.49,0.051652,67925.66561999999,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.11041668758843444
2017-09-29,CRM,93.42,-0.021678,67140.954,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.11170718545345663
2017-10-31,CRM,102.34,0.095483,73551.758,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.101970737395563
2017-11-30,CRM,104.32,0.019347,75350.336,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.09953674260988034
2017-12-29,CRM,102.23,-0.020035,73840.729,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.10157168139550735
2018-01-31,CRM,113.91,0.114252,82277.193,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.09115681668916441
2018-02-28,CRM,116.25,0.020543,83967.375,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.08932191818548574
2018-03-29,CRM,116.3,0.00043,85176.14289999999,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.08805431596973619
2018-04-30,CRM,120.99,0.040327,88730.79926999999,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.08452676028734708
2018-05-31,CRM,129.33,0.068931,96021.96381,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.0781084525082262
2018-06-29,CRM,136.39999,0.054666,101271.12737543,0.010215114390890425,0.7971322395276255,0.1439620237598165,0.0740598746590003
2018-07-31,CRM,137.14999,0.005499,101827.97012543,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.09219957923579745
2018-08-31,CRM,152.67999,0.113234,113358.32733542999,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.08282140554367229
2018-09-28,CRM,159.03,0.04159,120338.001,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.07801771611612528
2018-10-31,CRM,137.24001,-0.137018,103849.51556700001,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.09040481266321243
2018-11-30,CRM,142.75999,0.040221,109211.39235,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.08596626961692609
2018-12-31,CRM,136.97,-0.040558,104782.05,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.0896002321008226
2019-01-31,CRM,151.97,0.109513,116257.05,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.08075635843159618
2019-02-28,CRM,163.64999,0.076857,125192.24235000001,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.0749926339185824
2019-03-29,CRM,158.37,-0.032264,122103.27,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.07688979992100128
2019-04-30,CRM,165.35001,0.044074,128108.72329773,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.0732853763453777
2019-05-31,CRM,151.41,-0.084306,117308.37993,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.0800326115287099
2019-06-28,CRM,151.73,0.002113,117825.02111999999,0.006067548851721687,0.7954699861030693,0.14819381886203947,0.07968168314978019
2019-07-31,CRM,154.5,0.018256,120336.651,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.1296778651418511
2019-08-30,CRM,156.07001,0.010162,136873.39877,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.11401046616970772
2019-09-30,CRM,148.44,-0.048888,130181.88,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.1198707531339999
2019-10-31,CRM,156.49001,0.054231,137241.73877,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.11370447605703998
2019-11-29,CRM,162.89,0.040897,142854.53,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.10923699794469241
2019-12-31,CRM,162.64,-0.001535,144261.68,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.10817148393114513
2020-01-31,CRM,182.31,0.120942,161708.97,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.09650052189436369
2020-02-28,CRM,170.39999,-0.065328,151144.79113,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.10324537076886826
2020-03-31,CRM,143.98,-0.155047,128862.09999999999,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.12109844554760478
2020-04-30,CRM,161.95,0.124809,144945.25,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.10766134109258496
2020-05-29,CRM,174.78999,0.079284,157208.21448588,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.09926326083553094
2020-06-30,CRM,187.33,0.071743,168784.33,0.03611282818752643,0.7873061285950911,0.1419966872458967,0.09245526524885338
2020-07-31,CRM,194.85001,0.040143,175559.85901,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.19301109143673834
2020-08-31,CRM,272.64999,0.399281,248111.4909,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.13657166734634296
2020-09-30,CRM,251.32001,-0.078232,228701.2091,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.14816274970012827
2020-10-30,CRM,232.27,-0.0758,211365.7,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.16031456381049525
2020-11-30,CRM,245.8,0.058251,223678.0,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.15149008843069053
2020-12-31,CRM,222.53,-0.094671,203614.95,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.16641705336469645
2021-01-29,CRM,225.56,0.013616,207004.08104,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.1636924249500777
2021-02-26,CRM,216.5,-0.040167,198689.411,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.170542555989559
2021-03-31,CRM,211.87,-0.021386,195132.27,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.1736514416605721
2021-04-30,CRM,230.32001,0.087082,212069.68272761,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.15978238645041556
2021-05-28,CRM,238.10001,0.033779,219583.68652232998,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.1543147423046573
2021-06-30,CRM,244.27,0.025914,226194.02,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.1498050213705915
2021-07-30,CRM,241.92999,-0.00958,235042.00125471,0.0022856728222617278,0.7844777166920107,0.16177330681951105,0.1441657228032174
2021-08-31,CRM,265.26999,0.096474,257717.48811471,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.1610018796300369
2021-09-30,CRM,271.22,0.02243,265524.38,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.15626813628187364
2021-10-29,CRM,299.69,0.10497,293396.51,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.14142295012302633
2021-11-30,CRM,284.95999,-0.049151,278975.83021,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.1487333148852573
2021-12-31,CRM,254.13,-0.108191,250318.05,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.16576111870478377
2022-01-31,CRM,232.63,-0.084602,229140.55,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.18108100028563257
2022-02-28,CRM,210.53,-0.095001,207372.05,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.20008964563932316
2022-03-31,CRM,212.32001,0.008502,210196.8099,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.19740071231214248
2022-04-29,CRM,175.94,-0.171345,174180.6,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.23821826311311362
2022-05-31,CRM,160.24001,-0.089235,159265.27001917,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.26052760903243805
2022-06-30,CRM,165.03999,0.029955,164214.79004999998,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.2526751700462927
2022-07-29,CRM,184.02,0.115002,183099.9,0.06141687154039909,0.8015245623941276,0.16930171277997366,0.22661399596613652
2022-08-31,CRM,156.12,-0.151614,156120.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.37234819369715605
2022-09-30,CRM,143.84,-0.078657,143840.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.4041365406006674
2022-10-31,CRM,162.59,0.130353,162590.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.3575312134817639
2022-11-30,CRM,160.25,-0.014392,160250.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.3627519500780031
2022-12-30,CRM,132.59,-0.172605,132590.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.43842672901425445
2023-01-31,CRM,167.97,0.266838,167970.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.3460796570816217
2023-02-28,CRM,163.61,-0.025957,163610.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.3553022431391724
2023-03-31,CRM,199.78,0.221074,199780.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.29097507257983785
2023-04-28,CRM,198.37,-0.007058,198370.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.2930433029187881
2023-05-31,CRM,223.38,0.126078,223380.0,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.2602336825141015
2023-06-30,CRM,211.25999,-0.054257,205767.23025999998,0.015166633406505687,0.7933338366299261,0.16854144647440736,0.2825085409690736
2023-07-31,CRM,225.00999,0.065086,219159.73025999998,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.26628523374602553
2023-08-31,CRM,221.46001,-0.015777,215702.04974000002,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.2705537572329237
2023-09-29,CRM,202.78,-0.084349,197304.94,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.29578073412657585
2023-10-31,CRM,200.83,-0.009616,195407.59,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.29865267771840387
2023-11-30,CRM,251.89999,0.254295,245098.69027000002,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.23810408752373133
2023-12-29,CRM,263.14001,0.044621,254719.52968,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.22911081876334907
2024-01-31,CRM,281.09,0.068215,272095.12,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.21448014209148625
2024-02-29,CRM,308.82001,0.098652,298937.76968,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.19522123304281955
2024-03-28,CRM,301.17999,-0.023444,292144.5902999999,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.19976067309708462
2024-04-30,CRM,268.94,-0.107046,260871.8,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.22370758357170076
2024-05-31,CRM,234.44,-0.128281,227172.36,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.25689304808032104
2024-06-28,CRM,257.10001,0.096656,249129.90969,0.002104219567218687,0.7967274815003828,0.16123373309517733,0.23425127907210297
2024-07-31,CRM,258.79999,0.008168,250777.19030999998,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.23784459793280313
2024-08-30,CRM,252.89999,-0.022798,241772.39044,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.2467031073790131
2024-09-30,CRM,273.70999,0.083867,261666.75044,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.22794642383758568
2024-10-31,CRM,291.37,0.064521,278549.72,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.21413053296194304
2024-11-29,CRM,329.98999,0.132546,315470.43044,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.18907001812122037
2024-12-31,CRM,334.32999,0.014364,319953.80043,0.04143333700650151,0.8145853056774823,0.14074647846917404,0.18642066423289586
2019-07-31,CRWD,89.07,0.304291,1843.7489999999998,,,,
2019-08-30,CRWD,81.28,-0.087459,1682.496,,,,
2019-09-30,CRWD,58.31,-0.282603,1207.017,,,,
2019-10-31,CRWD,49.91,-0.144058,1036.18151,,,,
2019-11-29,CRWD,58.0,0.162092,2370.518,,,,
2019-12-31,CRWD,49.87,-0.140172,2038.2367699999998,,,,
2020-01-31,CRWD,61.09,0.224985,6577.31594,,,,
2020-02-28,CRWD,59.64,-0.023736,6855.3198,,,,
2020-03-31,CRWD,55.68,-0.066398,6400.1376,,,,
2020-04-30,CRWD,67.66,0.215158,10142.16634,,,,
2020-05-29,CRWD,87.81,0.297812,13278.013530000002,,,,
2020-06-30,CRWD,100.29,0.142125,15165.151770000002,,,,
2020-07-31,CRWD,113.2,0.128727,20784.538800000002,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.03570476146432462
2020-08-31,CRWD,125.73,0.110689,23185.869300000002,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.03200686549199171
2020-09-30,CRWD,137.32001,0.092182,25323.1830441,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.029305439158561944
2020-10-30,CRWD,123.84,-0.098165,23244.89184,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.031925594883731666
2020-11-30,CRWD,153.28,0.237726,28859.558399999998,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.02571442673218451
2020-12-31,CRWD,211.82001,0.381916,39881.4714828,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.018607813914791344
2021-01-29,CRWD,215.8,0.01879,42089.4162,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.017631677200597523
2021-02-26,CRWD,216.0,0.000927,42173.352,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.017596585635403134
2021-03-31,CRWD,182.50999,-0.155046,35634.52801752999,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.02082550383815745
2021-04-30,CRWD,208.50999,0.142458,41523.09642858,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.01787214981128464
2021-05-28,CRWD,222.14999,0.065417,44262.05260756,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.016766212958529796
2021-06-30,CRWD,251.31,0.131263,50072.009640000004,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.014820795197466333
2021-07-30,CRWD,253.61,0.009152,52176.70696,-0.10091707203186548,0.7543107477363511,0.2704289248524655,0.014222955859765511
2021-08-31,CRWD,281.0,0.108,57839.354,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.01505158581127998
2021-09-30,CRWD,245.78,-0.125338,50589.880520000006,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.017208461278255652
2021-10-29,CRWD,281.79999,0.146554,58648.49571878999,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.014843927185690504
2021-11-30,CRWD,217.14,-0.229453,45210.06798,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.019256197543987854
2021-12-31,CRWD,204.75,-0.05706,42630.38325,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.020421444369726607
2022-01-31,CRWD,180.64,-0.117753,37933.67744,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.022949897261529517
2022-02-28,CRWD,195.21001,0.080658,41005.42428058,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.021230703383120466
2022-03-31,CRWD,227.08,0.16326,47699.97064,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.018251038487431655
2022-04-29,CRWD,198.75999,-0.124714,42406.04014647,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.02052948110677269
2022-05-31,CRWD,159.99001,-0.195059,34144.90794419,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.025496451811290774
2022-06-30,CRWD,168.56,0.053566,35973.90664,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.02420015175755179
2022-07-29,CRWD,183.60001,0.089226,39441.13774821,-0.033898584207400245,0.7829543089389985,0.2454948206733925,0.022072740536991993
2022-08-31,CRWD,182.61,-0.005392,39230.83674,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.0261468804960289
2022-09-30,CRWD,164.81,-0.097476,35406.79154,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.028970826086886944
2022-10-31,CRWD,161.2,-0.021904,35181.094,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.02915668284789552
2022-11-30,CRWD,117.65,-0.270161,25680.8773,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.03994271644294644
2022-12-30,CRWD,105.29,-0.105057,22982.911780000002,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.0446315945437615
2023-01-31,CRWD,105.9,0.005794,23590.1781,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.04348267298583896
2023-02-28,CRWD,120.69,0.13966,26906.26653,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.03812360956345584
2023-03-31,CRWD,137.25999,0.137294,30600.330390629995,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.033521337413863185
2023-04-28,CRWD,120.05,-0.125382,26905.96615,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.03812403517797482
2023-05-31,CRWD,160.13,0.333861,35890.257159999994,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.02858056980274922
2023-06-30,CRWD,146.87,-0.082808,32916.94501,-0.0648914528348452,0.7819259379688811,0.2557760641060792,0.031162187125457052
2023-07-31,CRWD,161.66,0.100701,36542.11138,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.04005354219354361
2023-08-31,CRWD,163.03,0.008475,36853.90968,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.03971467376755128
2023-09-29,CRWD,167.38,0.026682,37837.253280000004,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.03868253832192546
2023-10-31,CRWD,176.77,0.0561,40231.61461,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.036380369373398114
2023-11-30,CRWD,236.99001,0.340669,53945.79898629,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.027131695655707604
2023-12-29,CRWD,255.32001,0.077345,58118.23855629,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.02518384996445481
2024-01-31,CRWD,292.5,0.145621,67093.65,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.021814896044558617
2024-02-29,CRWD,324.14999,0.108205,74354.49715617,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.019684633155757223
2024-03-28,CRWD,320.59,-0.010983,73537.89597,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.019903221063016226
2024-04-30,CRWD,292.54001,-0.087495,67481.95934676,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.021689367264500947
2024-05-31,CRWD,313.67001,0.07223,72421.07291882999,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.020210153495522753
2024-06-28,CRWD,383.19,0.221634,88472.05677,-0.03645549423659217,0.7724117406645262,0.2714412940002749,0.01654353988632834
2024-07-31,CRWD,231.96001,-0.394661,53976.63040698,0.013439664666622532,0.799275418050076,0.2515081548196645,0.04268421319797806
2024-08-30,CRWD,277.28,0.195378,64527.76975999999,0.013439664666622532,0.799275418050076,0.2515081548196645,0.035704782740348044
2024-09-30,CRWD,280.47,0.011505,65270.136990000006,0.013439664666622532,0.799275418050076,0.2515081548196645,0.03529868491547653
2024-10-31,CRWD,296.87,0.058473,69422.75262999999,0.013439664666622532,0.799275418050076,0.2515081548196645,0.033187246438920126
2024-11-29,CRWD,345.97,0.165392,80905.43047,0.013439664666622532,0.799275418050076,0.2515081548196645,0.02847707485907651
2024-12-31,CRWD,342.16,-0.011013,80014.45816000001,0.013439664666622532,0.799275418050076,0.2515081548196645,0.028794171115836743
2010-01-29,CSCO,22.47,-0.061404,128842.98,,,,
2010-02-26,CSCO,24.33,0.082777,139304.72388,,,,
2010-03-31,CSCO,26.03,0.069873,149038.30508000002,,,,
2010-04-30,CSCO,26.93,0.034576,154093.46,,,,
2010-05-28,CSCO,23.16,-0.139993,132270.25716,,,,
2010-06-30,CSCO,21.31,-0.079879,121704.62780999999,,,,
2010-07-30,CSCO,23.07,0.08259,128852.13276000001,,,,
2010-08-31,CSCO,19.985,-0.133723,111621.58098,,,,
2010-09-30,CSCO,21.9,0.095822,122317.3911,,,,
2010-10-29,CSCO,22.86,0.043836,127490.22,,,,
2010-11-30,CSCO,19.16,-0.161855,106199.31992000001,,,,
2010-12-31,CSCO,20.23,0.055846,112130.07526000001,,,,
2011-01-31,CSCO,21.15,0.045477,117022.94999999998,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.37827622701359015
2011-02-28,CSCO,18.56,-0.122459,102599.5872,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.43145397762380083
2011-03-31,CSCO,17.15,-0.072737,94805.11424999998,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.46692628715438744
2011-04-29,CSCO,17.52,0.021574,96377.52,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.4593083532342397
2011-05-31,CSCO,16.8,-0.041096,92403.108,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.4790639726100988
2011-06-30,CSCO,15.61,-0.070833,85857.88785,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.5155845445131108
2011-07-29,CSCO,15.97,0.026906,86798.24357,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.5099987992763941
2011-08-31,CSCO,15.67,-0.018785,85167.71927,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.5197626563142319
2011-09-30,CSCO,15.5,-0.010849,83434.2525,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.5305614741379747
2011-10-31,CSCO,18.53,0.199355,99524.63,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.44478437146664096
2011-11-30,CSCO,18.64,0.005936,100206.10496000001,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.44175951173504224
2011-12-30,CSCO,18.08,-0.030043,97195.62112,0.09573523973869098,0.6723276723276723,0.1316933066933067,0.4554423284701985
2012-01-31,CSCO,19.645,0.089878,105650.81,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4470008322700034
2012-02-29,CSCO,19.88,0.011962,107072.44744,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4410658496105074
2012-03-30,CSCO,21.15,0.063883,113912.5887,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.41458104445659044
2012-04-30,CSCO,20.155,-0.043262,108494.365,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4352852795626759
2012-05-31,CSCO,16.33,-0.189779,87477.83407,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.5398624749008947
2012-06-29,CSCO,17.17,0.051439,91977.61243000001,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.5134510317490745
2012-07-31,CSCO,15.95,-0.066395,84499.4634,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.5588911230884811
2012-08-31,CSCO,19.08,0.196238,101081.48976,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4672072019528969
2012-09-28,CSCO,19.095,0.000786,101013.73389,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.46752058538324365
2012-10-31,CSCO,17.145,-0.094789,91057.095,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.5186416280905952
2012-11-30,CSCO,18.91,0.111111,100397.87968000001,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4703884200595101
2012-12-31,CSCO,19.6494,0.039101,104323.5376512,0.07451633274011138,0.6537091026886945,0.13473552686380674,0.4526878695189338
2013-01-31,CSCO,20.57,0.046851,109494.11,0.087631730947373,0.6455135581077267,0.11914634940622218,0.4683904915068034
2013-02-28,CSCO,20.855,0.013855,111198.31777,0.087631730947373,0.6455135581077267,0.11914634940622218,0.46121201317162697
2013-03-28,CSCO,20.895,0.001918,111411.59673,0.087631730947373,0.6455135581077267,0.11914634940622218,0.4603290995307145
2013-04-30,CSCO,20.92,0.009332,111189.80000000002,0.087631730947373,0.6455135581077267,0.11914634940622218,0.4612473446305326
